fuente;profesion;contrato;jornada;descripcion;empresa;salario;Ciudad;Nivel educativo;años de experiencia;Fecha_Publicacion
1;Ingeniero comercial;Contrato a término indefinido;Tiempo Completo;Importante compañía encargada de calidad del aire a nivel nacional se encuentra en la búsqueda de personal profesional en ingeniería electrónica. mecatronica. control o telecomunicaciones para realizar y ejecutar plan de mercadeo. desarrollar documentación. establecer políticas comerciales. indicadores y seguimiento de estos mismos. apertura de nuevos mercados entre otros buscamos profesional con mínimo 2 años de experiencia en el sector de ventas de tecnología. telecomunicaciones o meteorología y conocimiento del idioma ingles nivel medio (lectura). ofrecemos un horario de trabajo de lunes a viernes de 8:00 am a 5:30 pm. salario básico de $2'000000 + prestaciones de ley + comisiones de acuerdo a tabla comisional (promedio de $4'000000) tipo de contrato a termino indefinido directamente con la compañía;GRUPO SOLUCIONES HORIZONTE;2;Bogotá; Carrera tecnológica;2;9/07/2019
1;Ingeniero eléctrico;Contrato civil por prestación de servicios;Tiempo Parcial;Requerimos para nuestro equipo de trabajo Ingeniero eléctrico especializado en Conexión a Red y Estudios Eléctricos con amplia experiencia en análisis y requisitos de Grid Code en Colombia. así como aquellos solicitados por cada operador de red para permitir la conexión de Centrales FNCE y posterior habilitación comercial Con experiencia en el modelado. análisis de sistemas de potencia con penetración FNCE. y en diferentes tipos de estudios como: • Estudios de Conexión a red (flujos de potencia. Estabilidad. Cortocircuito. Protecciones) • Compensación de reactivos. Power Quality • Verificación GridCode (LVRT HVRT-HFRT-Curva PQ) • Desarrollo de Modelos Dinámicos FNCE;SUNCOL ENERGY SAS;null;Bucaramanga; Maestría;8;null
1;ingeniero desarrollo junior / inmediato;Contrato de Obra o labor;Tiempo Completo;"TYS te está invitando en la siguiente oportunidad de trabajo especial para ti"" Importante empresa requiere requiere Ingeniero mecánico con experiencia INDISPENSABLE: de 1 año en diseño y desarrollo de piezas plásticas o diseño de moldes de inyección en empresas de fabricación de piezas plásticas Conocimientos: Manejo de Solid Edge (indispensable). notas pregrado superior 40 SALARIO: $ 2200000 + bono por cumplimiento HORARIO: Lunes a Viernes 7am-5pm interesados presentarse el día 6 DE JUNIO DE 2019. preguntar por BRAYAN LUGO. traer los siguientes documentos certificados laborales. antecedentes de policía y procuraduria. fotocopia de la cc al 150. fotocopia del acta o diploma de grado GRACIAS POR TU ATENCIÓN ESTAREMOS EN COMUNICACIÓN CONTIGO";T&S TEMSERVICE SAS;2.2;null; Carrera Profesional;1;10/07/2019
1;Ingeniero Industrial o Químico;Contrato a término fijo;Tiempo Completo;Empresa Farmacéutica de CALI. requiere para su equipo de trabajo. Profesional en Ingeniería Industrial o Química Farmacéutica. con experiencia comprobada mínima de 2 años. administrando procesos del Sistema de Gestión Calidad. bajo normas ISO 9001:2015. y Normas BPE- RESPONSABILIDAD: Será responsable del manejo. gestión y control de documentos relacionados con el Sistema de Gestión Calidad para Certificación de procesos de la empresa. especialmente de una Central de Mezclas. Levantamiento y análisis de procesos. gestión y análisis de tomas de tiempos y movimientos del servicio farmacéutico para propuestas de mejoramiento. entre otrasREQUISITOS: Certificación como Auditor ISO 9001:2015. BPM. documentos al día- SE OFRECE: Salario Base a convenir más todas las prestaciones de ley- Contratación inmediata directamente por la empresa-;FARMART IPS;null;Cali; Carrera Profesional;2;6/07/2019
1;Ingeniero desarrollador;Contrato de Obra o labor;Tiempo Completo;Empresa requiere para su equipo de trabajo ingenieros de sistemas. informática o áreas afines.con experiencia mínima de 2 años en el cargo de desarrollador de software. experiencia en lenguaje NET;"GESTION DE RECURSOS TEMPORALES SAS ""GR TEMPORALES SAS""";3;Medellín; Carrera Profesional;1;20/06/2019
1;Ingeniero de Ventas y proyectos electricos;Contrato de Obra o labor;Tiempo Completo;Reconocida empresa del sector eléctrico requiero para su equipo de trabajo EJECUTIVO DE VENTAS Y PROYECTOS ELÉCTRICOS con experiencia en la comercialización de proyectos del sector eléctrico HORARIO: Lunes - Viernes 7:00Am - 6:00Pm SALARIO: $1800000 a $2000000 más Comisión sobre ventas;GENTE OPORTUNA SAS;2;Bogotá; Carrera técnica;2;9/07/2019
1;Urgente Desarrollador Java Ingeniero de sistemas;Contrato de Obra o labor;Tiempo Completo;Importante empresa aeroportuaria requiere para su operación Ingeniero de Desarrollo. profesional en ingeniería de sistemas. situación militar definida. experiencia mínima de 2 años en desarrollo Java con Conocimientos o nociones en sistemas operativos Linux. Windows Server. administrador de aplicaciones web.conocimientos en desarrollador de software con experiencia en aplicaciones web programadas en Net.conocimiento en lenguajes de desarrollo net. php. c. c# - java Horario: Lunes a sábado Salario: 3500000+100% ley SI TE ENCUENTRAS INTERESADO Y CUMPLES CON EL PERFIL PRESÉNTATE CON HOJA DE VIDA. COPIA ULTIMO CERTIFICADO LABORAL. 1 REFERENCIA PERSONAL MAÑANA VIERNES 28 DE JUNIO A LAS 09:00AM Y 200PM EN LA CALLE 98 NO 22-64 LOCAL 5 OFC MANPOWER CERCA DE LA ESTACIÓN DE TRANSMILENIO CALLE 100 CON AUTOPISTA PREGUNTAR POR ALEXANDRA SABOGAL;MANPOWER PROFESSIONAL LTDA;3.5;Bogotá; Carrera Profesional;3;11/07/2019
1;Ingeniero sistemas o Tecnologo desarrollo de Software;Tiempo Completo;null;"Prestigiosa empresa de marcas de lujo requiere profesional ingeniería o tecnologo en Desarrollo multimedia de software con amplios conocimientos en desarrollo de software en lenguaje Java. Php nativo y bajo el framework Codeigniter. Javascript y JQuery. manejo de bases de datos. relacionales con el gestor Oracle Database. MySQL y MariaDB; experiencia en gestión y soporte técnico de servidores bajo el sistema operativo Windows.Server en las versiones 2008. 2012. 2016. conocimientos básicos en servidores linux; creación. administración y soporte de redes LAN. WLAN. VLAN y configuración de servidores voIP Profesional proactivo. con capacidad de auto gestión y seguimiento Competencias asociadas a innovación. creatividad. recursividad y proactividad Contrato directo con la compañía Tipo de contrato : Indefinido 1300000 + prestaciones de ley Salario ajustable según desempeño";null;1.3;Bogotá; Carrera Profesional;2;8/07/2019
1;Ingeniero Post Producción;Contrato de Obra o labor;Tiempo Completo;Importante canal de Televisión solicita para su equipo de trabajo Ingeniero de Sistemas o Telecomunicaciones Experiencia mínima de 1 año en manejo de sistemas de metadata y almacenamiento compartido. instalación de sistemas operativos. manejo de sistemas de edición de vídeo deseable AVID Media composer y sistemas de aplicaciones de diseño gráfico como Adobe VACANTE POR CUBRIMIENTO DE VACACIONES Salario: $3330960 + prestaciones de ley Horario: Disponibilidad de tiempo Interesados presentarse en la Calle 62 #5-85 Chapinero Alto con hoja de vida actualizada. lápiz y esfero negro Preguntar por Marcela Acosta;MISION TEMPORAL;null;Bogotá; Carrera Profesional;1;9/07/2019
1;ingeniero/a agronomo;Tiempo Completo;null;Importante empresa agro industrial - sector de palma. requiere para su equipo de trabajo Ingeniero agronomo . mínimo con 3 años de experiencia en el sector de palma realizando asesorías comerciales. con excelente nivel de comunicación y relacionamiento. orientado al resultado y habilidades comerciales Tipo de contrato: Directo por la compañía/ contrato indefinido con prestaciones de ley Horario: Lunes a Viernes de 8:00 am a 5:00 pm Salario:$ 3222002 + variable de $1611001 + rodamiento de $1769530 Disponibilidad para viajar;null;3.22;Sabana de Torres; Carrera Profesional;3;10/07/2019
1;Ingeniero desarrollo de software NET;Tiempo Completo;null;Prestigiosa entidad del sector financiero requiere de manera urgente PROFESIONAL TITULADO en Ingeniería de sistemas. Software Experiencia mínima 2 años (ultimo cargo) en programación yo desarrollo NET INFRAESTRUCTURA Y BASE DE DATOS SQL No tener reportes negativos en centrales de riesgo Data crédito y/o contar con paz y salvo si se encuentra castigado ** Horario lunes a viernes 7 am a 5 pm ***Salario $3260000 +prestaciones de ley SITIO DE TRABAJO AL NORTE DE BOGOTÁ. MODALIDAD DE PAGO QUINCENAL.ESTABILIDAD LABORAL. ** 6 VACANTES ACTIVAS -***;null;3.26;Bogotá; Especialización;2;8/07/2019
1;ingeniero Desarrollador Web O Web Master;Contrato de Obra o labor;Tiempo Completo;¡Hoy tú puedes hacer parte de un equipo que gana la batalla! En la fundación hospital pediátrico la misericordia HOMI. el más grande e importante del país buscamos personas talentosas con amor por los niños. que se adhieran a nuestros valores corporativos. Requerimos para nuestro equipo de trabajo Profesional en sistemas o carreras afines . que cuente con mínimo 2 Años de Experiencia CERTIFICADA como DESARROLLADOR Web Master. con conocimientos avanzados en: - Plataforma Wordpress y Joomla - Plataforma E-Learning Moodle - lenguajes HTML. PHP y java - Diseño Básico Horario: Lunes a Viernes 7:00 AM – 5:30 PM Salario promedio: A convenir entre entre 2000000 de acuerdo a la experiencia conocimientos Con todas las prestaciones de ley;ACTIVOS S A S;null;Bogotá; Carrera tecnológica;0;10/07/2019
1;Ingeniero comercial;Contrato a término indefinido;Tiempo Completo;Importante compañía encargada de calidad del aire a nivel nacional se encuentra en la búsqueda de personal profesional en ingeniería electrónica. mecatronica. control o telecomunicaciones para realizar y ejecutar plan de mercadeo. desarrollar documentación. establecer políticas comerciales. indicadores y seguimiento de estos mismos. apertura de nuevos mercados entre otros buscamos profesional con mínimo 2 años de experiencia en el sector de ventas de tecnología. telecomunicaciones o meteorología y conocimiento del idioma ingles nivel medio (lectura). ofrecemos un horario de trabajo de lunes a viernes de 8:00 am a 5:30 pm. salario básico de $2'000000 + prestaciones de ley + comisiones de acuerdo a tabla comisional (promedio de $4'000000) tipo de contrato a termino indefinido directamente con la compañía;GRUPO SOLUCIONES HORIZONTE;2;Bogotá; Carrera tecnológica;2;9/07/2019
1;ingeniero en desarrollo de software;Contrato a término fijo;Tiempo Completo;"Experiencia en diseño. desarrollo e implementación de aplicaciones con lenguajes como C#. asp. java. conocimiento en Net framework. desarrollo de Web Services tipo rest y soap; diseño de bases de datos relacionales y no relacionales como: Maria db. MS-SQL Server. etc Conocimientos sobre Apache. IIS y metodologías de diseño UML Deseable conocimientos en RPA";OUTSOURCING SERVICIOS INFORMATICOS S A OUTSOURCING S A;2.54;Pereira; Carrera Profesional;1;21/05/2019
1;Ingeniero Civil;Contrato a término fijo;Tiempo Completo;Se requiere Ingeniero Civil. con 2 años de experiencia como Ingeniero residente y/o Auxiliar de obra civil. con conocimiento preferiblemente en presupuesto de obra. buen manejo de Autocad y nivel avanzado en Excel Residencia en la ciudad de Bogotá Por favor si no cumple no aplique.;PERT DPM S A;2.5;Bogotá; Carrera Profesional;2;8/07/2019
1;Jefe de despacho y transporte;Contrato de Obra o labor;Tiempo Completo;PROFESIONAL en INGENIERÍA INDUSTRIAL. preferiblemente de la norte. puede ser con especialización SALARIO $2500000 - $3000000 Supervisar y coordinar la ejecución de todas las actividades de despacho de mercancía nacional e internacional del centro de distribución. garantizando los tiempos de entrega y un servicio de alta calidad • Coordinar el personal y la Logistica para despacho contenedores (importaciones) y mercancías de las tiendas • Coordinar pigking de mercancía • Revisar y firmar novedades de despacho • Coordinar limpieza del área de despacho • Realizar traslados de óptimos en SAP • Analizar rendimientos de nuestros colaboradores y reportar novedades pertinentes • Organizar alistamiento total de la mercancía y asignar el personal encargado;OCUPAR TEMPORALES SA;2.5;Barranquilla; Carrera Profesional;2;11/07/2019
1;Ingeniero Especialista en Bases de Datos Oracle SQL MySQL;Contrato de Obra o labor;Tiempo Completo;Importante empresa de Telecomunicaciones requiere para su equipo de trabajo INGENIERO ESPECIALISTA EN BASES DE DATOS quien se encarga de realizar una integración coherente y articulada entre las diferentes tecnologías del Datacenter y sus esquemas operativos asociados Mediante la investigación. innovación y conocimiento profundo de las nuevas tecnologías. define e implementa las arquitecturas tecnológicas que soportarán los productos de Bases de Datos que se le ofrecen a los clientes de Datacenter Adicionalmente es el responsable de definir y mantener los criterios tecnológicos. procedimentales y mapas operativos que permitan garantizar una alta disponibilidad y confiabilidad de las soluciones implementadas con Bases de Datos También apoya los procesos de factibilidad. teniendo en cuenta criterios de optimización y costo/eficiencia. buscando siempre presentar ofertas innovadoras . competitivas y atractivas para nuestros clientes FORMACION: Ingeniero en sistemas. telecomunicaciones o afines Conocimientos y experiencia en sistemas operativos Windows. Unix Conocimiento en implementación y operación de Bases de Datos Oracle. SQL y MySQL Conocimiento en implementación y operación de sistemas de alta disponibilidad para Bases de datos: RAC. Cluster. etc EXPERIENCIA: Mínimo 3 años de experiencia en el análisis. Diseño. Implementación. Estabilización y operación de Bases de Datos TIPO DE CONTRATO: OBRA O LABOR SALARIO: $ 6848000;MANPOWER PROFESSIONAL LTDA;6.84;Medellín; Especialización;3;11/07/2019
1;Jefe de mantenimiento experiencia mínima de 2 años;Contrato a término fijo;Tiempo Completo;Empresa del sector servicios requiere para su equipo de trabajo ingeniero electromecánico o carreras afines con experiencia mínima de 2 años en el cargo de jefe de mantenimiento para realizar las siguientes funciones: - Manejo de personal -indicadores de gestión -Visitas a clientes -Reporte de novedades de nomina Entre otras funciones inherentes al cargo Salario: 2247000 mas auxilio de movilidad de 300000 Horarios de Lunes a Viernes de 7:00 am - 5:30 pm;LIMA SAS;2.24;Medellín; Carrera Profesional;2;15/06/2019
